timestamp,pose_x,pose_y,pose_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1739774005025467670,8.431449263644298,-7.472605951280913,0.0,-1.0745329390106415e-10,-3.3677008755095613e-10,-0.30397340657384475,0.9526805173277619,0.49999998595501605,1.1787015420238085e-08,0.0,0.0,0.0,-1.3322676295501878e-13
1739774005043509518,8.43960126671434,-7.478397741918112,0.0,-1.0745427339539119e-10,-3.3676992645786053e-10,-0.3039734065738454,0.9526805173277617,0.49999998595481976,1.1786984940604511e-08,0.0,0.0,0.0,3.3306690738754696e-14
1739774005071150840,8.447753269784377,-7.484189532555314,0.0,-1.0745351984728962e-10,-3.3677031842979214e-10,-0.3039734065738449,0.9526805173277618,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,-2.220446049250313e-14
1739774005093187121,8.455905272854416,-7.489981323192514,0.0,-1.0745427305260607e-10,-3.367694423685974e-10,-0.3039734065738457,0.9526805173277616,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,-5.551115123125783e-14
1739774005142204229,8.464057275924453,-7.495773113829715,0.0,-1.074535169206207e-10,-3.367698381186922e-10,-0.3039734065738455,0.9526805173277617,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,1.1102230246251565e-14
1739774005178707899,8.472209278994494,-7.501564904466913,0.0,-1.0745449628111529e-10,-3.3676967638571376e-10,-0.30397340657384536,0.9526805173277617,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,0.0
1739774005202926389,8.480361282064532,-7.5073566951041135,0.0,-1.0745374136961371e-10,-3.367700705229978e-10,-0.3039734065738456,0.9526805173277617,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,4.440892098500626e-14
1739774005226812783,8.488513285134568,-7.513148485741316,0.0,-1.0745472091294647e-10,-3.3676991095385503e-10,-0.30397340657384475,0.9526805173277619,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,0.0
1739774005249337847,8.496665288204605,-7.518940276378519,0.0,-1.0745373714034649e-10,-3.367695883928913e-10,-0.3039734065738455,0.9526805173277617,0.4999999859548712,1.1786912537583433e-08,0.0,0.0,0.0,-2.220446049250313e-14
1739774005291428048,8.504817291274646,-7.52473206701572,0.0,-1.0745471175341169e-10,-3.3676942876035354e-10,-0.3039734065738445,0.952680517327762,0.49999998595496464,1.1787087823259164e-08,0.0,0.0,0.0,1.3322676295501878e-13
1739774005324506261,8.512969294344689,-7.5305238576529225,0.0,-1.0745395532055436e-10,-3.367698219081199e-10,-0.3039734065738457,0.9526805173277616,0.4999999859551608,1.1787118302892738e-08,0.0,0.0,0.0,-7.771561172376096e-14
1739774005367271785,8.521121297414723,-7.536315648290126,0.0,-1.0745320072580061e-10,-3.367702137323767e-10,-0.3039734065738454,0.9526805173277617,0.49999998595477785,1.1786737251907702e-08,0.0,0.0,0.0,0.0
1739774005387860245,8.52927330048476,-7.542107438927327,0.0,-1.0745418091205045e-10,-3.367700558246154e-10,-0.3039734065738456,0.9526805173277617,0.49999998595472644,1.178680965492878e-08,0.0,0.0,0.0,-3.3306690738754696e-14
1739774005418967026,8.537425303554802,-7.547899229564529,0.0,-1.0745319731531495e-10,-3.3676972893259777e-10,-0.3039734065738454,0.9526805173277617,0.49999998595501605,1.1787015420238085e-08,0.0,0.0,0.0,3.3306690738754696e-14
1739774005452317727,8.545577306624839,-7.553691020201729,0.0,-1.0745417472261755e-10,-3.3676956362890305e-10,-0.3039734065738454,0.9526805173277617,0.4999999859548713,1.1786912537583433e-08,0.0,0.0,0.0,3.3306690738754696e-14
1739774005478531219,8.553729309694873,-7.55948281083893,0.0,-1.0745342150097521e-10,-3.367699533219998e-10,-0.3039734065738448,0.9526805173277619,0.49999998595472644,1.178680965492878e-08,0.0,0.0,0.0,5.551115123125783e-14
1739774005505329504,8.56188131276491,-7.565274601476129,0.0,-1.0745439902301576e-10,-3.367697914209282e-10,-0.30397340657384514,0.9526805173277618,0.49999998595476836,1.178705734362559e-08,0.0,0.0,0.0,7.771561172376096e-14
1739774005553801302,8.570033315834946,-7.57106639211333,0.0,-1.0745364342373543e-10,-3.3677018182455435e-10,-0.303973406573845,0.9526805173277618,0.499999985954675,1.1786882057949859e-08,0.0,0.0,0.0,-3.3306690738754696e-14
1739774005592435787,8.578185318904984,-7.576858182750531,0.0,-1.0745439666844122e-10,-3.3676930487996324e-10,-0.30397340657384475,0.9526805173277619,0.49999998595496464,1.1787087823259164e-08,0.0,0.0,0.0,1.1102230246251565e-14
1739774005625078303,8.586337321975021,-7.582649973387731,0.0,-1.0745364154313815e-10,-3.367696970237855e-10,-0.30397340657384475,0.9526805173277619,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,0.0
1739774005659125650,8.594489325045057,-7.588441764024931,0.0,-1.0745461765178774e-10,-3.367695366511205e-10,-0.3039734065738447,0.9526805173277619,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,1.1102230246251565e-14
1739774005681261198,8.602641328115093,-7.594233554662133,0.0,-1.0745386270682324e-10,-3.3676992894421e-10,-0.3039734065738455,0.9526805173277617,0.49999998595472644,1.178680965492878e-08,0.0,0.0,0.0,-7.771561172376096e-14
1739774005700911236,8.610793331185128,-7.600025345299335,0.0,-1.0745408884047263e-10,-3.3677040571575996e-10,-0.3039734065738443,0.952680517327762,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,5.551115123125783e-14
1739774005734235475,8.516289958603878,-7.927345598693997,0.0,0.0,0.0,-0.3039870683586188,0.9526761581307326,0.49999999999954525,0.0,0.0,0.0,0.0,0.0
1739774005734387104,8.618945334255173,-7.605817135936536,0.0,-1.0745385943825143e-10,-3.3676944609263675e-10,-0.30397340657384525,0.9526805173277618,0.4999999859551094,1.1787190705913816e-08,0.0,0.0,0.0,-9.992007221626409e-14
1739774005754764270,8.627097337325207,-7.611608926573738,0.0,-1.0745408377081452e-10,-3.3676992155596336e-10,-0.3039734065738442,0.952680517327762,0.49999998595472644,1.178680965492878e-08,0.0,0.0,0.0,1.2212453270876722e-13
1739774005793831021,8.635249340395246,-7.617400717210939,0.0,-1.0745408303168594e-10,-3.367696820430453e-10,-0.3039734065738447,0.9526805173277619,0.49999998595481976,1.1786984940604511e-08,0.0,0.0,0.0,-5.551115123125783e-14
1739774005825878704,8.643401343465285,-7.62319250784814,0.0,-1.0745430641142621e-10,-3.367701576042591e-10,-0.30397340657384475,0.9526805173277619,0.49999998595481976,1.1786984940604511e-08,0.0,0.0,0.0,2.220446049250313e-14
1739774005854702336,8.65155334653533,-7.62898429848534,0.0,-1.0745430184892229e-10,-3.3676991854239813e-10,-0.303973406573845,0.9526805173277618,0.49999998595500655,1.1787335511955974e-08,0.0,0.0,0.0,-3.3306690738754696e-14
1739774005903384252,8.659705349605366,-7.634776089122543,0.0,-1.0745331997682433e-10,-3.367695972080227e-10,-0.30397340657384475,0.9526805173277619,0.4999999859546751,1.1786882057949859e-08,0.0,0.0,0.0,-7.771561172376096e-14
1739774005935725665,8.667857352675403,-7.6405678797597405,0.0,-1.0745429598097755e-10,-3.3676943693676475e-10,-0.3039734065738447,0.9526805173277619,0.49999998595491324,1.1787160226280242e-08,0.0,0.0,0.0,2.220446049250313e-14
1739774005975293826,8.67600935574544,-7.646359670396942,0.0,-1.0745353965251128e-10,-3.367698324548147e-10,-0.3039734065738443,0.952680517327762,0.49999998595492273,1.1786840134562354e-08,0.0,0.0,0.0,1.1102230246251565e-13
1739774006009003715,8.684161358815476,-7.652151461034142,0.0,-1.0745451472584241e-10,-3.367696736764991e-10,-0.3039734065738444,0.952680517327762,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,6.661338147750939e-14
1739774006039397380,8.692313361885514,-7.6579432516713455,0.0,-1.0745376048658827e-10,-3.367700643556049e-10,-0.30397340657384475,0.9526805173277619,0.49999998595492273,1.1786840134562354e-08,0.0,0.0,0.0,-1.4432899320127035e-13
1739774006070586385,8.70046536495555,-7.663735042308549,0.0,-1.0745375452888782e-10,-3.367698246563441e-10,-0.3039734065738442,0.952680517327762,0.49999998595477796,1.1786737251907702e-08,0.0,0.0,0.0,2.220446049250313e-14
1739774006113614200,8.708617368025584,-7.669526832945751,0.0,-1.0745374538634447e-10,-3.3676958327931743e-10,-0.30397340657384425,0.952680517327762,0.49999998595472644,1.178680965492878e-08,0.0,0.0,0.0,-2.220446049250313e-14
1739774006151940523,8.716769371095618,-7.675318623582954,0.0,-1.0745397252588698e-10,-3.367700599924581e-10,-0.3039734065738436,0.9526805173277623,0.49999998595477796,1.1786737251907702e-08,0.0,0.0,0.0,1.6653345369377348e-13
1739774006179175685,8.724921374165659,-7.6811104142201545,0.0,-1.0745397073486041e-10,-3.3676982069910006e-10,-0.3039734065738445,0.952680517327762,0.49999998595496453,1.1787087823259164e-08,0.0,0.0,0.0,-7.771561172376096e-14
1739774006212914539,8.733073377235693,-7.686902204857358,0.0,-1.0745419183600558e-10,-3.367702984914382e-10,-0.30397340657384425,0.952680517327762,0.49999998595458167,1.1786706772274128e-08,0.0,0.0,0.0,8.881784197001252e-14
1739774006236973930,8.741225380305734,-7.692693995494558,0.0,-1.0745395896527501e-10,-3.3676933939274983e-10,-0.303973406573845,0.9526805173277618,0.49999998595500655,1.1787335511955974e-08,0.0,0.0,0.0,-1.6653345369377348e-13
1739774006270816384,8.749377383375771,-7.69848578613176,0.0,-1.0745418656668063e-10,-3.367698166522222e-10,-0.3039734065738444,0.952680517327762,0.49999998595492273,1.1786840134562354e-08,0.0,0.0,0.0,1.1102230246251565e-13
1739774006293585002,8.757529386445812,-7.70427757676896,0.0,-1.074541842107423e-10,-3.3676957048340023e-10,-0.3039734065738451,0.9526805173277618,0.4999999859551094,1.1787190705913816e-08,0.0,0.0,0.0,-3.3306690738754696e-14
1739774006325096397,8.765681389515851,-7.7100693674061604,0.0,-1.0745440729625554e-10,-3.367700454619533e-10,-0.3039734065738446,0.9526805173277619,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,1.1102230246251565e-13
1739774006360454590,8.77383339258589,-7.715861158043358,0.0,-1.0745440140110132e-10,-3.367698024634277e-10,-0.30397340657384475,0.9526805173277619,0.49999998595481027,1.17873050323224e-08,0.0,0.0,0.0,-7.771561172376096e-14
1739774006388235754,8.781985395655928,-7.72165294868056,0.0,-1.0745440005696327e-10,-3.367695634771593e-10,-0.30397340657384475,0.9526805173277619,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,-9.992007221626409e-14
1739774006424019452,8.790137398725966,-7.727444739317761,0.0,-1.0745364374137075e-10,-3.367699563835918e-10,-0.30397340657384436,0.952680517327762,0.4999999859548713,1.1786912537583433e-08,0.0,0.0,0.0,8.881784197001252e-14
1739774006465580808,8.798289401796003,-7.733236529954962,0.0,-1.0745364129548762e-10,-3.367697122334656e-10,-0.3039734065738447,0.9526805173277619,0.4999999859548713,1.1786912537583433e-08,0.0,0.0,0.0,1.1102230246251565e-14
1739774006502131506,8.806441404866042,-7.739028320592165,0.0,-1.0745386331029179e-10,-3.3677018600181944e-10,-0.30397340657384486,0.9526805173277619,0.49999998595501605,1.1787015420238085e-08,0.0,0.0,0.0,6.661338147750939e-14
1739774006549989147,8.814593407936082,-7.744820111229367,0.0,-1.0745385456128902e-10,-3.3676994690490863e-10,-0.3039734065738448,0.9526805173277619,0.4999999859549228,1.1786840134562354e-08,0.0,0.0,0.0,-9.992007221626409e-14
1739774006584055756,8.82274541100612,-7.750611901866569,0.0,-1.0745384809901724e-10,-3.367697040934523e-10,-0.3039734065738448,0.9526805173277619,0.4999999859549226,1.1786840134562354e-08,0.0,0.0,0.0,5.551115123125783e-14
1739774006636767902,8.830897414076155,-7.756403692503771,0.0,-1.074538395610258e-10,-3.367694637924336e-10,-0.3039734065738445,0.952680517327762,0.49999998595501605,1.1787015420238085e-08,0.0,0.0,0.0,-1.1102230246251565e-14
1739774006667275637,8.83904941714619,-7.762195483140974,0.0,-1.0745406674975148e-10,-3.367699386750757e-10,-0.3039734065738448,0.9526805173277619,0.49999998595472644,1.178680965492878e-08,0.0,0.0,0.0,5.551115123125783e-14
1739774006700585122,8.847201420216226,-7.767987273778176,0.0,-1.0745406215048368e-10,-3.36769695303056e-10,-0.30397340657384475,0.9526805173277619,0.49999998595472644,1.178680965492878e-08,0.0,0.0,0.0,0.0
1739774006723681146,8.855353423286262,-7.773779064415378,0.0,-1.0745428409136439e-10,-3.3677017005566765e-10,-0.30397340657384475,0.9526805173277619,0.49999998595472644,1.178680965492878e-08,0.0,0.0,0.0,1.1102230246251565e-14
1739774006766344557,8.863505426356298,-7.7795708550525795,0.0,-1.074540516975379e-10,-3.367692098425388e-10,-0.3039734065738445,0.952680517327762,0.4999999859548713,1.1786912537583433e-08,0.0,0.0,0.0,5.551115123125783e-14
1739774006809621284,8.871657429426339,-7.78536264568978,0.0,-1.0745427482400803e-10,-3.3676968563752594e-10,-0.30397340657384475,0.9526805173277619,0.49999998595481976,1.1786984940604511e-08,0.0,0.0,0.0,-8.881784197001252e-14
1739774006837780692,8.879809432496376,-7.791154436326981,0.0,-1.0745351630781372e-10,-3.3677007971813325e-10,-0.3039734065738444,0.952680517327762,0.49999998595496475,1.1787087823259164e-08,0.0,0.0,0.0,6.661338147750939e-14
1739774006865694429,8.887961435566417,-7.796946226964179,0.0,-1.0745449399059588e-10,-3.3676991905047495e-10,-0.30397340657384464,0.9526805173277619,0.49999998595471695,1.1787129746646668e-08,0.0,0.0,0.0,-5.551115123125783e-14
1739774006906714554,8.896113438636455,-7.802738017601379,0.0,-1.0745373405910725e-10,-3.3677031355974856e-10,-0.3039734065738445,0.952680517327762,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,7.771561172376096e-14
1739774006940828428,8.904265441706494,-7.808529808238577,0.0,-1.0745448167564742e-10,-3.3676943676034843e-10,-0.3039734065738447,0.9526805173277619,0.49999998595476836,1.178705734362559e-08,0.0,0.0,0.0,-7.771561172376096e-14
1739774006996272580,8.912417444776533,-7.814321598875778,0.0,-1.0745372761575647e-10,-3.367698284403122e-10,-0.30397340657384436,0.952680517327762,0.4999999859548712,1.1786912537583433e-08,0.0,0.0,0.0,7.771561172376096e-14
1739774007038000387,8.920569447846571,-7.820113389512977,0.0,-1.0745470350665715e-10,-3.367696725286454e-10,-0.3039734065738448,0.9526805173277619,0.4999999859548617,1.1787232629301321e-08,0.0,0.0,0.0,-2.220446049250313e-14
1739774007065431456,8.928721450916608,-7.82590518015018,0.0,-1.0745394632469344e-10,-3.3677006661648726e-10,-0.30397340657384475,0.9526805173277619,0.4999999859548712,1.1786912537583433e-08,0.0,0.0,0.0,0.0
1739774007093049580,8.93687345398664,-7.831696970787382,0.0,-1.074539396407507e-10,-3.367698270105996e-10,-0.30397340657384475,0.9526805173277619,0.49999998595477785,1.1786737251907702e-08,0.0,0.0,0.0,-1.1102230246251565e-14
1739774007131697964,8.94502545705668,-7.837488761424586,0.0,-1.0745393444560983e-10,-3.3676958555968563e-10,-0.30397340657384475,0.9526805173277619,0.4999999859550675,1.1786943017217007e-08,0.0,0.0,0.0,0.0
1739774007163614885,8.953177460126714,-7.843280552061787,0.0,-1.0745392981868897e-10,-3.3676934333050167e-10,-0.30397340657384475,0.9526805173277619,0.4999999859548712,1.1786912537583433e-08,0.0,0.0,0.0,0.0
1739774007212371325,8.961329463196753,-7.84907234269899,0.0,-1.0745415028897311e-10,-3.367698183525299e-10,-0.30397340657384475,0.9526805173277619,0.4999999859548712,1.1786912537583433e-08,0.0,0.0,0.0,-6.661338147750939e-14
1739774007241359524,8.969481466266785,-7.854864133336193,0.0,-1.0745339823108037e-10,-3.3677020858228855e-10,-0.30397340657384436,0.952680517327762,0.49999998595458167,1.1786706772274128e-08,0.0,0.0,0.0,0.0
1739774007280525471,8.977633469336826,-7.860655923973392,0.0,-1.0745437622545183e-10,-3.3677004898153323e-10,-0.30397340657384514,0.9526805173277618,0.49999998595496464,1.1787087823259164e-08,0.0,0.0,0.0,-6.661338147750939e-14
1739774007314758043,8.985785472406866,-7.866447714610595,0.0,-1.0745339128363228e-10,-3.3676972158828625e-10,-0.30397340657384514,0.9526805173277618,0.49999998595501605,1.1787015420238085e-08,0.0,0.0,0.0,-1.3322676295501878e-13
1739774007353715617,8.993937475476903,-7.872239505247795,0.0,-1.0745437064236279e-10,-3.367695602756288e-10,-0.30397340657384425,0.952680517327762,0.49999998595492273,1.1786840134562354e-08,0.0,0.0,0.0,1.1102230246251565e-13
1739774007399903745,9.002089478546939,-7.878031295884996,0.0,-1.0745361456050061e-10,-3.367699504577596e-10,-0.3039734065738445,0.952680517327762,0.49999998595481987,1.1786984940604511e-08,0.0,0.0,0.0,7.771561172376096e-14
1739774007437553507,9.010241481616973,-7.883823086522195,0.0,-1.0745458924014339e-10,-3.3676979165675107e-10,-0.3039734065738443,0.952680517327762,0.499999985954675,1.1786882057949859e-08,0.0,0.0,0.0,2.220446049250313e-14
1739774007474276936,9.018393484687008,-7.889614877159396,0.0,-1.0745383171544603e-10,-3.367701808059109e-10,-0.3039734065738449,0.9526805173277618,0.49999998595476836,1.178705734362559e-08,0.0,0.0,0.0,-1.5543122344752192e-13
1739774007492928660,9.026545487757048,-7.895406667796596,0.0,-1.0745457923565615e-10,-3.3676930091983017e-10,-0.3039734065738447,0.9526805173277619,0.49999998595491324,1.1787160226280242e-08,0.0,0.0,0.0,2.220446049250313e-14
1739774007492975483,8.923881820874247,-8.216946831099039,0.0,0.0,0.0,-0.3039870683586249,0.9526761581307306,0.49999999999954525,0.0,0.0,0.0,0.0,0.0
1739774007544927529,9.034697490827085,-7.901198458433798,0.0,-1.0745382204838352e-10,-3.367696956079631e-10,-0.3039734065738449,0.9526805173277618,0.49999998595492273,1.1786840134562354e-08,0.0,0.0,0.0,1.1102230246251565e-14
1739774007574365465,9.042849493897121,-7.906990249071001,0.0,-1.0745404854924036e-10,-3.367701677685299e-10,-0.3039734065738445,0.952680517327762,0.4999999859548713,1.1786912537583433e-08,0.0,0.0,0.0,6.661338147750939e-14
1739774007620017776,9.05100149696716,-7.912782039708201,0.0,-1.074540433374548e-10,-3.367699208458728e-10,-0.3039734065738455,0.9526805173277617,0.49999998595472644,1.178680965492878e-08,0.0,0.0,0.0,-2.220446049250313e-14
1739774007636184443,9.0591535000372,-7.9185738303454025,0.0,-1.0745426938296683e-10,-3.3677039505622886e-10,-0.3039734065738449,0.9526805173277618,0.49999998595476836,1.178705734362559e-08,0.0,0.0,0.0,0.0
1739774007672133360,9.067305503107244,-7.924365620982603,0.0,-1.07454038186523e-10,-3.3676943338674064e-10,-0.3039734065738456,0.9526805173277617,0.4999999859551094,1.1787190705913816e-08,0.0,0.0,0.0,-1.2212453270876722e-13
1739774007724483040,9.07545750617728,-7.9301574116198035,0.0,-1.0745327913768142e-10,-3.3676982498656303e-10,-0.30397340657384464,0.9526805173277619,0.499999985954675,1.1786882057949859e-08,0.0,0.0,0.0,7.771561172376096e-14
1739774007763123480,9.08360950924732,-7.935949202257004,0.0,-1.0745425159004549e-10,-3.3676966478043315e-10,-0.3039734065738448,0.9526805173277619,0.49999998595501605,1.1787015420238085e-08,0.0,0.0,0.0,2.220446049250313e-14
1739774007791465921,9.09176151231736,-7.941740992894206,0.0,-1.0745349378771103e-10,-3.367700572531889e-10,-0.30397340657384486,0.9526805173277619,0.4999999859548713,1.1786912537583433e-08,0.0,0.0,0.0,1.1102230246251565e-14
1739774007817363973,9.099913515387398,-7.947532783531405,0.0,-1.0745446665837477e-10,-3.367698931185643e-10,-0.30397340657384475,0.9526805173277619,0.499999985954717,1.1787129746646668e-08,0.0,0.0,0.0,-7.771561172376096e-14
1739774007872217719,9.108065518457433,-7.953324574168605,0.0,-1.0745348482125383e-10,-3.36769568515527e-10,-0.30397340657384536,0.9526805173277617,0.4999999859546751,1.1786882057949859e-08,0.0,0.0,0.0,-8.881784197001252e-14
1739774007919137951,9.116217521527473,-7.959116364805805,0.0,-1.0745446114743578e-10,-3.3676940518315935e-10,-0.3039734065738449,0.9526805173277618,0.49999998595501616,1.1787015420238085e-08,0.0,0.0,0.0,1.3322676295501878e-13
1739774007939967023,9.124369524597508,-7.964908155443006,0.0,-1.0745370513079204e-10,-3.367697986559522e-10,-0.30397340657384564,0.9526805173277616,0.4999999859548713,1.1786912537583433e-08,0.0,0.0,0.0,-4.440892098500626e-14
1739774007985224254,9.132521527667542,-7.970699946080208,0.0,-1.0745393118322002e-10,-3.3677027391210214e-10,-0.30397340657384536,0.9526805173277617,0.4999999859545817,1.1786706772274128e-08,0.0,0.0,0.0,7.771561172376096e-14
1739774008016256421,9.140673530737581,-7.976491736717411,0.0,-1.0745392440292316e-10,-3.367700325294279e-10,-0.3039734065738456,0.9526805173277617,0.49999998595477785,1.1786737251907702e-08,0.0,0.0,0.0,-1.3322676295501878e-13
1739774008048541645,9.148825533807617,-7.982283527354615,0.0,-1.0745391879924214e-10,-3.367697855290616e-10,-0.30397340657384536,0.9526805173277617,0.49999998595477796,1.1786737251907702e-08,0.0,0.0,0.0,3.3306690738754696e-14
1739774008105718090,9.156977536877655,-7.988075317991816,0.0,-1.0745391260075331e-10,-3.367695414273274e-10,-0.3039734065738455,0.9526805173277617,0.4999999859548712,1.1786912537583433e-08,0.0,0.0,0.0,-6.661338147750939e-14
1739774008128427106,9.165129539947692,-7.9938671086290185,0.0,-1.0745413639189204e-10,-3.3677001410080926e-10,-0.3039734065738455,0.9526805173277617,0.4999999859548712,1.1786912537583433e-08,0.0,0.0,0.0,1.4432899320127035e-13
1739774008165041031,9.173281543017735,-7.999658899266219,0.0,-1.0745413226777167e-10,-3.367697729192293e-10,-0.3039734065738458,0.9526805173277616,0.499999985955058,1.1787263108934895e-08,0.0,0.0,0.0,-1.1102230246251565e-14
1739774008197761049,9.181433546087773,-8.005450689903421,0.0,-1.0745435315199914e-10,-3.3677024465970784e-10,-0.3039734065738455,0.9526805173277617,0.499999985954675,1.1786882060660364e-08,0.0,0.0,0.0,1.1102230246251565e-14
1739774008250371995,9.189585549157814,-8.011242480540622,0.0,-1.0745412074969245e-10,-3.367692833415373e-10,-0.3039734065738455,0.9526805173277617,0.49999998595500655,1.1787335517376984e-08,0.0,0.0,0.0,-1.4432899320127035e-13
1739774008284275060,9.197737552227851,-8.017034271177826,0.0,-1.0745434505093536e-10,-3.367697564778214e-10,-0.30397340657384475,0.9526805173277619,0.49999998595492273,1.1786840134562354e-08,0.0,0.0,0.0,1.2212453270876722e-13
1739774008327557370,9.205889555297889,-8.022826061815024,0.0,-1.074543410307707e-10,-3.3676951607994475e-10,-0.3039734065738443,0.952680517327762,0.49999998595496453,1.178708782596967e-08,0.0,0.0,0.0,8.881784197001252e-14
1739774008351440835,9.214041558367928,-8.028617852452225,0.0,-1.0745456159457137e-10,-3.3676999020912845e-10,-0.3039734065738444,0.952680517327762,0.4999999859550674,1.1786943017217007e-08,0.0,0.0,0.0,0.0
1739774008382998504,9.222193561437965,-8.034409643089422,0.0,-1.0745380209792443e-10,-3.3677038839152305e-10,-0.3039734065738446,0.9526805173277619,0.49999998595471695,1.178712975206768e-08,0.0,0.0,0.0,-4.440892098500626e-14
1739774008424247204,9.230345564508005,-8.040201433726624,0.0,-1.0745356996789555e-10,-3.3676943034773216e-10,-0.3039734065738447,0.9526805173277619,0.49999998595481976,1.1786984943315017e-08,0.0,0.0,0.0,-8.881784197001252e-14
1739774008477775315,9.23849756757804,-8.045993224363826,0.0,-1.0745379373821849e-10,-3.3676990270609075e-10,-0.3039734065738447,0.9526805173277619,0.4999999859549226,1.1786840134562354e-08,0.0,0.0,0.0,4.440892098500626e-14
1739774008528598600,9.24664957064808,-8.051785015001029,0.0,-1.0745378732342473e-10,-3.367696602904233e-10,-0.3039734065738452,0.9526805173277618,0.4999999859550675,1.1786943017217007e-08,0.0,0.0,0.0,-7.771561172376096e-14
1739774008553630669,9.25480157371812,-8.05757680563823,0.0,-1.0745401149362597e-10,-3.3677013347444816e-10,-0.30397340657384514,0.9526805173277618,0.49999998595481976,1.1786984943315017e-08,0.0,0.0,0.0,1.3322676295501878e-13
1739774008598389215,9.26295357678816,-8.063368596275433,0.0,-1.0745401106739279e-10,-3.367698952287425e-10,-0.3039734065738452,0.9526805173277618,0.4999999859550675,1.1786943017217007e-08,0.0,0.0,0.0,-7.771561172376096e-14
1739774008636357212,9.271105579858197,-8.069160386912635,0.0,-1.0745400721746575e-10,-3.3676964872714575e-10,-0.3039734065738451,0.9526805173277618,0.4999999859549226,1.1786840134562354e-08,0.0,0.0,0.0,5.551115123125783e-14
1739774008682970027,9.279257582928235,-8.074952177549838,0.0,-1.0745400638562965e-10,-3.367694054182119e-10,-0.3039734065738444,0.952680517327762,0.4999999859551094,1.1787190708624322e-08,0.0,0.0,0.0,7.771561172376096e-14
1739774008709196972,9.287409585998274,-8.08074396818704,0.0,-1.0745423350090591e-10,-3.367698810245737e-10,-0.3039734065738448,0.9526805173277619,0.49999998595477785,1.1786737251907702e-08,0.0,0.0,0.0,6.661338147750939e-14
1739774008759270145,9.29556158906831,-8.086535758824242,0.0,-1.0745422793274572e-10,-3.3676964050151704e-10,-0.30397340657384475,0.9526805173277619,0.4999999859549226,1.1786840134562354e-08,0.0,0.0,0.0,-1.1102230246251565e-14
1739774008797900472,9.303713592138344,-8.092327549461446,0.0,-1.0745445368973558e-10,-3.3677011477388864e-10,-0.3039734065738451,0.9526805173277618,0.4999999859548808,1.1786592443155039e-08,0.0,0.0,0.0,-6.661338147750939e-14
1739774008820487326,9.31186559520838,-8.098119340098647,0.0,-1.074534716138477e-10,-3.3676979108546663e-10,-0.30397340657384525,0.9526805173277618,0.499999985954675,1.1786882060660364e-08,0.0,0.0,0.0,-6.661338147750939e-14
1739774008883972871,9.32001759827842,-8.10391113073585,0.0,-1.0745445003421564e-10,-3.3676962984151516e-10,-0.3039734065738451,0.9526805173277618,0.4999999859549226,1.1786840134562354e-08,0.0,0.0,0.0,5.551115123125783e-14
1739774008912235978,9.328169601348458,-8.109702921373051,0.0,-1.0745369128174197e-10,-3.3677002066485237e-10,-0.30397340657384553,0.9526805173277617,0.49999998595496453,1.178708782596967e-08,0.0,0.0,0.0,0.0
1739774008985630236,9.336321604418497,-8.115494712010255,0.0,-1.0745466461070874e-10,-3.367698622541497e-10,-0.3039734065738455,0.9526805173277617,0.49999998595492273,1.1786840134562354e-08,0.0,0.0,0.0,0.0
1739774009038142114,9.344473607488531,-8.121286502647457,0.0,-1.0745390681108825e-10,-3.367702552227478e-10,-0.30397340657384586,0.9526805173277616,0.499999985954675,1.1786882060660364e-08,0.0,0.0,0.0,-2.220446049250313e-14
1739774009092734563,9.352625610558569,-8.127078293284656,0.0,-1.0745465364401575e-10,-3.36769378762039e-10,-0.3039734065738457,0.9526805173277616,0.49999998595471695,1.178712975206768e-08,0.0,0.0,0.0,-4.440892098500626e-14
1739774009118734548,9.36077761362861,-8.132870083921858,0.0,-1.0745389850803557e-10,-3.3676977087158943e-10,-0.3039734065738455,0.9526805173277617,0.4999999859550674,1.1786943017217007e-08,0.0,0.0,0.0,5.551115123125783e-14
1739774009151815649,9.36892961669865,-8.13866187455906,0.0,-1.0745487616703938e-10,-3.367696116001111e-10,-0.3039734065738448,0.9526805173277619,0.4999999859552123,1.178704589987166e-08,0.0,0.0,0.0,5.551115123125783e-14
1739774009192471959,9.37708161976869,-8.144453665196263,0.0,-1.0745411800744323e-10,-3.367700032521172e-10,-0.3039734065738452,0.9526805173277618,0.4999999859549226,1.1786840134562354e-08,0.0,0.0,0.0,4.440892098500626e-14
